id,Clothing ID,Rating
12053,668,5
12054,1092,1
12055,863,5
12056,872,5
12057,1027,5
12058,1092,4
12059,1059,5
12060,1059,5
12061,872,5
12062,872,4
12063,1092,5
12064,1080,2
12065,1059,5
12066,1080,4
12067,1059,4
12068,1092,5
12069,1110,5
12070,1110,5
12071,1059,5
12072,1033,5
12073,633,4
12074,1059,5
12075,1059,2
12076,1092,4
12077,872,5
12078,1080,1
12079,985,5
12080,734,3
12081,933,5
12082,1046,2
12083,1055,5
12084,1094,4
12085,1055,4
12086,1095,3
12087,1095,4
12088,985,5
12089,985,5
12090,501,5
12091,1022,5
12092,1094,5
12093,501,5
12094,1095,4
12095,933,2
12096,1055,4
12097,501,5
12098,1094,3
12099,985,5
12100,1095,5
12101,711,5
12102,933,5
12103,501,5
12104,1022,5
12105,629,3
12106,1095,4
12107,1095,4
12108,1095,1
12109,985,5
12110,1095,2
12111,872,4
12112,872,5
12113,872,4
12114,935,2
12115,872,3
12116,872,2
12117,1126,4
12118,1126,5
12119,872,5
12120,872,3
12121,872,4
12122,872,3
12123,868,5
12124,1126,4
12125,868,1
12126,1072,5
12127,868,3
12128,1009,5
12129,964,5
12130,519,5
12131,872,5
12132,872,5
12133,868,5
12134,872,4
12135,1078,5
12136,828,4
12137,827,5
12138,865,2
12139,1068,4
12140,563,5
12141,865,2
12142,865,1
12143,1068,4
12144,862,3
12145,865,4
12146,865,2
12147,857,4
12148,865,3
12149,287,4
12150,865,4
12151,1078,4
12152,1068,2
12153,287,5
12154,1068,5
12155,91,1
12156,828,3
12157,1068,5
12158,1078,2
12159,865,3
12160,1078,4
12161,563,5
12162,1078,3
12163,287,3
12164,1078,1
12165,857,1
12166,857,4
12167,287,5
12168,865,3
12169,1078,3
12170,1068,5
12171,865,2
12172,1078,2
12173,862,3
12174,828,5
12175,828,5
12176,1068,5
12177,1074,5
12178,869,5
12179,869,4
12180,895,5
12181,1075,5
12182,869,5
12183,869,5
12184,1083,5
12185,895,5
12186,828,4
12187,895,5
12188,186,5
12189,1083,5
12190,869,5
12191,1068,5
12192,895,5
12193,895,5
12194,869,4
12195,1083,5
12196,869,5
12197,895,4
12198,966,5
12199,828,5
12200,895,5
12201,828,4
12202,869,5
12203,869,5
12204,1083,5
12205,828,5
12206,869,5
12207,1083,5
12208,1091,5
12209,1110,5
12210,927,5
12211,1091,4
12212,1091,5
12213,301,5
12214,1091,3
12215,1091,3
12216,879,4
12217,1091,5
12218,1091,3
12219,927,5
12220,927,1
12221,1091,3
12222,927,3
12223,301,3
12224,879,4
12225,1110,5
12226,1091,3
12227,1091,5
12228,301,5
12229,903,1
12230,903,4
12231,1074,5
12232,927,5
12233,879,5
12234,1091,3
12235,1091,3
12236,301,5
12237,879,5
12238,1110,5
12239,1074,5
12240,964,4
12241,964,5
12242,1110,3
12243,1078,5
12244,1110,2
12245,1110,5
12246,1078,5
12247,110,3
12248,1078,5
12249,1059,4
12250,112,5
12251,1078,5
12252,1110,5
12253,1110,3
12254,377,5
12255,1110,3
12256,868,1
12257,1110,5
12258,1078,5
12259,1078,5
12260,377,4
12261,377,5
12262,1059,5
12263,377,5
12264,1030,5
12265,1059,3
12266,1110,5
12267,377,1
12268,112,4
12269,1028,5
12270,1110,3
12271,377,5
12272,1078,5
12273,1110,5
12274,377,5
12275,1078,5
12276,1078,5
12277,377,5
12278,1078,5
12279,1059,3
12280,488,4
12281,1081,3
12282,1134,5
12283,1081,4
12284,875,5
12285,873,2
12286,1081,3
12287,258,5
12288,1080,4
12289,868,2
12290,873,5
12291,1081,5
12292,509,5
12293,996,5
12294,569,2
12295,509,5
12296,1081,5
12297,509,2
12298,569,3
12299,873,4
12300,569,1
12301,899,3
12302,509,5
12303,569,2
12304,1033,4
12305,1081,2
12306,569,1
12307,873,3
12308,1078,5
12309,1081,2
12310,1081,3
12311,1134,4
12312,996,5
12313,509,2
12314,873,4
12315,471,5
12316,1074,2
12317,875,5
12318,1012,4
12319,1081,5
12320,1022,5
12321,1060,5
12322,1022,2
12323,1022,5
12324,1060,5
12325,868,2
12326,1022,5
12327,868,5
12328,1060,5
12329,999,3
12330,1060,3
12331,868,5
12332,1022,5
12333,1022,5
12334,1022,5
12335,823,2
12336,1022,5
12337,868,4
12338,1081,3
12339,823,3
12340,868,5
12341,1022,5
12342,1022,5
12343,823,3
12344,415,4
12345,817,5
12346,868,4
12347,822,5
12348,868,1
12349,850,4
12350,868,3
12351,868,5
12352,1078,4
12353,868,2
12354,933,5
12355,868,4
12356,822,3
12357,985,5
12358,868,3
12359,1078,4
12360,822,5
12361,817,5
12362,868,5
12363,868,3
12364,822,5
12365,868,5
12366,903,4
12367,839,5
12368,850,5
12369,868,5
12370,868,5
12371,868,3
12372,934,4
12373,985,4
12374,868,4
12375,1078,5
12376,868,3
12377,1078,4
12378,1078,5
12379,868,5
12380,1078,5
12381,868,5
12382,850,4
12383,1078,5
12384,822,5
12385,817,2
12386,822,4
12387,868,4
12388,1078,4
12389,868,2
12390,1033,5
12391,936,5
12392,863,5
12393,839,5
12394,839,3
12395,839,3
12396,863,5
12397,45,4
12398,863,4
12399,839,3
12400,863,5
12401,863,4
12402,863,5
12403,839,5
12404,863,5
12405,829,5
12406,863,5
12407,863,5
12408,863,5
12409,828,5
12410,829,5
12411,839,5
12412,863,4
12413,863,5
12414,863,5
12415,863,5
12416,839,5
12417,936,5
12418,863,5
12419,839,5
12420,839,5
12421,267,3
12422,829,5
12423,839,4
12424,863,5
12425,863,5
12426,839,4
12427,815,5
12428,863,2
12429,839,5
12430,267,5
12431,936,5
12432,863,5
12433,828,5
12434,839,4
12435,829,5
12436,863,5
12437,936,5
12438,936,5
12439,936,3
12440,936,4
12441,927,3
12442,1035,5
12443,936,5
12444,936,1
12445,936,5
12446,936,4
12447,1035,5
12448,823,5
12449,936,5
12450,858,3
12451,872,5
12452,936,5
12453,862,5
12454,1035,5
12455,936,5
12456,862,5
12457,1035,5
12458,862,2
12459,936,5
12460,927,3
12461,823,5
12462,1072,1
12463,1108,5
12464,862,1
12465,936,5
12466,927,5
12467,936,5
12468,936,5
12469,1035,4
12470,936,5
12471,1035,4
12472,936,4
12473,936,5
12474,1170,3
12475,936,4
12476,605,5
12477,1072,3
12478,936,3
12479,936,5
12480,936,5
12481,936,5
12482,872,5
12483,1035,3
12484,936,5
12485,936,4
12486,48,5
12487,936,5
12488,605,5
12489,936,5
12490,936,4
12491,927,3
12492,862,3
12493,1108,5
12494,1035,3
12495,936,2
12496,1035,5
12497,1035,5
12498,862,3
12499,1035,5
12500,936,5
12501,927,4
12502,1108,5
12503,936,5
12504,936,2
12505,835,5
12506,862,4
12507,1108,5
12508,975,5
12509,1035,5
12510,862,1
12511,1072,4
12512,1108,1
12513,936,5
12514,936,3
12515,936,3
12516,1059,5
12517,175,3
12518,1060,3
12519,883,5
12520,911,3
12521,1059,5
12522,1059,5
12523,1060,3
12524,1081,5
12525,936,5
12526,1081,2
12527,883,5
12528,862,5
12529,824,5
12530,1059,5
12531,883,5
12532,1059,5
12533,1059,4
12534,1081,5
12535,1060,5
12536,1059,4
12537,936,4
12538,883,5
12539,1060,3
12540,862,2
12541,1060,4
12542,1060,4
12543,1081,5
12544,883,2
12545,1060,4
12546,883,5
12547,883,4
12548,936,5
12549,1030,4
12550,1059,5
12551,824,5
12552,936,5
12553,936,3
12554,862,1
12555,936,4
12556,1060,4
12557,936,5
12558,936,2
12559,1081,4
12560,883,5
12561,824,5
12562,1059,5
12563,1059,5
12564,1059,4
12565,936,3
12566,1060,5
12567,1030,3
12568,1030,4
12569,936,4
12570,862,5
12571,1060,3
12572,1059,1
12573,1060,3
12574,824,3
12575,936,5
12576,936,5
12577,883,4
12578,1060,5
12579,1059,5
12580,883,4
12581,1060,5
12582,1060,3
12583,1060,3
12584,936,5
12585,646,5
12586,820,5
12587,833,5
12588,937,5
12589,862,5
12590,862,5
12591,833,5
12592,937,5
12593,984,5
12594,820,5
12595,824,2
12596,370,5
12597,1022,5
12598,1147,5
12599,984,2
12600,1024,5
12601,1111,5
12602,1081,1
12603,996,5
12604,984,5
12605,862,3
12606,104,2
12607,937,4
12608,1100,3
12609,833,3
12610,937,3
12611,1111,2
12612,937,5
12613,752,4
12614,1100,4
12615,728,5
12616,1111,5
12617,984,5
12618,820,5
12619,860,3
12620,1024,5
12621,833,5
12622,820,4
12623,1081,1
12624,1024,5
12625,820,5
12626,868,4
12627,370,5
12628,984,5
12629,820,4
12630,1081,4
12631,1081,2
12632,862,5
12633,824,3
12634,820,3
12635,28,5
12636,984,5
12637,862,5
12638,984,5
12639,820,4
12640,862,5
12641,820,4
12642,1057,2
12643,984,5
12644,370,5
12645,862,5
12646,752,5
12647,1057,5
12648,820,5
12649,866,4
12650,875,5
12651,875,4
12652,875,4
12653,875,5
12654,875,4
12655,875,5
12656,875,4
12657,762,5
12658,875,4
12659,1059,5
12660,1110,4
12661,866,2
12662,1059,3
12663,999,1
12664,1059,5
12665,999,4
12666,1030,5
12667,875,4
12668,1059,5
12669,1110,5
12670,1110,1
12671,1110,5
12672,1059,5
12673,875,5
12674,1110,5
12675,875,3
12676,1110,3
12677,937,5
12678,937,5
12679,875,5
12680,875,3
12681,1059,5
12682,875,3
12683,618,5
12684,937,5
12685,210,2
12686,304,5
12687,866,4
12688,875,2
12689,875,5
12690,866,4
12691,875,3
12692,1082,5
12693,1051,5
12694,1082,5
12695,868,5
12696,1051,5
12697,1110,1
12698,829,5
12699,1110,5
12700,866,4
12701,1082,4
12702,1082,5
12703,1051,5
12704,866,4
12705,1110,4
12706,1082,4
12707,829,5
12708,1110,5
12709,868,5
12710,1110,3
12711,1051,5
12712,868,5
12713,1110,4
12714,829,3
12715,1082,5
12716,866,2
12717,1082,5
12718,829,4
12719,1082,4
12720,1110,4
12721,1110,5
12722,1082,4
12723,829,3
12724,1082,5
12725,1082,2
12726,1110,5
12727,1082,5
12728,1082,5
12729,1082,4
12730,1082,5
12731,1110,5
12732,1051,5
12733,1082,2
12734,1110,3
12735,1082,5
12736,1110,5
12737,1082,5
12738,1051,5
12739,1110,5
12740,866,4
12741,1082,4
12742,1082,4
12743,1110,3
12744,1110,5
12745,1110,4
12746,1051,4
12747,215,5
12748,876,5
12749,215,4
12750,820,5
12751,834,5
12752,876,5
12753,215,4
12754,876,5
12755,1022,5
12756,1084,3
12757,820,4
12758,215,5
12759,428,4
12760,423,4
12761,876,4
12762,876,4
12763,876,5
12764,834,4
12765,876,5
12766,215,5
12767,876,1
12768,820,5
12769,876,5
12770,876,5
12771,876,5
12772,834,5
12773,876,4
12774,215,4
12775,876,4
12776,876,4
12777,215,5
12778,215,4
12779,876,5
12780,876,4
12781,215,5
12782,834,5
12783,860,5
12784,820,5
12785,1008,4
12786,1081,5
12787,1081,5
12788,1008,3
12789,1008,5
12790,1104,3
12791,703,5
12792,828,5
12793,1028,5
12794,1081,5
12795,1081,2
12796,828,5
12797,1081,4
12798,819,5
12799,822,5
12800,1028,4
12801,1081,5
12802,555,4
12803,625,2
12804,1081,4
12805,1008,5
12806,625,4
12807,1008,5
12808,1081,3
12809,1081,5
12810,828,5
12811,828,3
12812,828,5
12813,1008,5
12814,1081,3
12815,555,4
12816,1081,5
12817,300,4
12818,300,5
12819,300,4
12820,920,4
12821,975,5
12822,300,5
12823,975,4
12824,1009,5
12825,975,5
12826,300,5
12827,300,5
12828,975,5
12829,1100,4
12830,300,4
12831,1009,3
12832,1009,4
12833,1059,4
12834,1009,5
12835,300,5
12836,300,5
12837,975,5
12838,837,3
12839,1059,5
12840,975,3
12841,975,5
12842,1059,2
12843,975,5
12844,975,4
12845,300,3
12846,975,2
12847,975,3
12848,975,2
12849,975,5
12850,1009,5
12851,300,5
12852,300,5
12853,975,5
12854,1059,2
12855,1059,5
12856,975,5
12857,1009,5
12858,975,4
12859,1009,5
12860,1009,5
12861,300,5
12862,300,4
12863,74,4
12864,1059,5
12865,1100,5
12866,300,5
12867,1078,5
12868,1078,4
12869,1020,5
12870,1078,4
12871,1078,5
12872,984,4
12873,1030,5
12874,941,3
12875,1078,4
12876,1078,5
12877,1078,2
12878,1078,3
12879,984,5
12880,984,2
12881,1078,2
12882,733,5
12883,936,5
12884,1078,5
12885,1078,5
12886,984,5
12887,1078,4
12888,841,2
12889,829,4
12890,540,4
12891,1030,5
12892,1099,1
12893,829,3
12894,863,3
12895,991,2
12896,936,5
12897,936,3
12898,941,5
12899,1078,3
12900,863,3
12901,1078,3
12902,1078,2
12903,1078,5
12904,1078,3
12905,936,3
12906,984,4
12907,1099,5
12908,1078,1
12909,1078,2
12910,1078,4
12911,829,3
12912,863,5
12913,1078,5
12914,1078,3
12915,941,4
12916,941,4
12917,1078,4
12918,1078,5
12919,888,4
12920,1126,5
12921,1078,2
12922,733,5
12923,1099,4
12924,936,4
12925,1078,3
12926,1078,2
12927,733,4
12928,733,5
12929,941,5
12930,1078,5
12931,941,5
12932,1078,4
12933,941,5
12934,941,5
12935,1078,5
12936,1078,1
12937,1078,3
12938,936,5
12939,927,5
12940,840,5
12941,927,4
12942,927,1
12943,872,5
12944,840,4
12945,444,5
12946,218,3
12947,927,4
12948,736,4
12949,872,5
12950,444,4
12951,736,4
12952,872,5
12953,872,5
12954,838,5
12955,103,4
12956,829,2
12957,859,5
12958,1078,2
12959,942,5
12960,1078,2
12961,940,4
12962,829,5
12963,940,5
12964,829,5
12965,829,5
12966,829,5
12967,661,5
12968,829,4
12969,1078,4
12970,829,5
12971,1078,5
12972,661,4
12973,871,5
12974,865,3
12975,1078,3
12976,829,5
12977,1078,3
12978,1078,5
12979,829,5
12980,829,4
12981,829,5
12982,1078,4
12983,829,4
12984,1078,5
12985,1078,1
12986,1081,2
12987,1078,4
12988,942,5
12989,942,3
12990,661,1
12991,829,5
12992,1078,3
12993,829,4
12994,829,5
12995,1078,5
12996,829,5
12997,859,5
12998,808,5
12999,1094,5
13000,661,5
13001,940,5
13002,829,4
13003,1078,5
13004,942,2
13005,1081,5
13006,1078,3
13007,829,5
13008,1078,5
13009,1078,3
13010,1078,5
13011,1059,5
13012,1081,2
13013,1192,5
13014,926,3
13015,1042,5
13016,1078,4
13017,1059,4
13018,1081,5
13019,1059,5
13020,692,5
13021,347,5
13022,969,5
13023,1078,4
13024,926,5
13025,1059,4
13026,917,4
13027,1082,5
13028,1059,5
13029,917,4
13030,1059,5
13031,926,2
13032,1081,5
13033,1078,5
13034,1078,5
13035,1192,5
13036,1059,5
13037,1033,5
13038,1059,5
13039,1192,4
13040,1078,4
13041,1059,3
13042,1078,4
13043,926,5
13044,926,5
13045,1081,5
13046,1192,5
13047,986,5
13048,1020,3
13049,1078,4
13050,1037,5
13051,1094,4
13052,933,5
13053,975,5
13054,98,5
13055,1037,3
13056,933,5
13057,936,5
13058,936,5
13059,1094,3
13060,828,4
13061,1094,5
13062,1081,5
13063,936,5
13064,936,5
13065,1031,5
13066,1078,5
13067,975,5
13068,1094,4
13069,1081,3
13070,1078,3
13071,1094,2
13072,1094,3
13073,1020,4
13074,1020,3
13075,1059,5
13076,975,5
13077,1081,5
13078,1078,4
13079,1094,2
13080,1094,5
13081,936,5
13082,1094,5
13083,936,3
13084,1037,5
13085,1094,3
13086,1094,5
13087,1037,5
13088,1037,5
13089,1078,4
13090,975,5
13091,1094,5
13092,1094,5
13093,936,4
13094,1037,5
13095,850,4
13096,1081,5
13097,1081,5
13098,1020,4
13099,1059,4
13100,933,5
13101,975,5
13102,975,5
13103,1020,5
13104,1078,5
13105,1037,5
13106,1020,3
13107,1078,5
13108,1037,2
13109,1094,5
13110,1078,5
13111,1081,4
13112,1078,5
13113,1020,5
13114,1094,5
13115,1094,4
13116,1078,5
13117,1094,5
13118,1094,4
13119,975,5
13120,936,5
13121,1081,5
13122,1099,2
13123,1094,3
13124,1078,5
13125,936,5
13126,1094,5
13127,1078,3
13128,975,5
13129,1099,2
13130,975,5
13131,936,5
13132,1078,4
13133,1094,5
13134,1094,5
13135,933,5
13136,936,5
13137,1020,5
13138,1078,3
13139,975,5
13140,1078,5
13141,1094,4
13142,1037,3
13143,1094,4
13144,975,5
13145,1078,5
13146,1020,3
13147,1037,5
13148,936,5
13149,936,5
13150,1094,5
13151,936,5
13152,1037,5
13153,975,5
13154,1078,5
13155,1037,5
13156,1037,5
13157,1094,3
13158,933,5
13159,975,5
13160,1078,5
13161,975,5
13162,1078,3
13163,936,5
13164,1094,5
13165,1078,5
13166,1078,4
13167,1081,3
13168,1095,4
13169,1078,5
13170,1078,5
13171,850,3
13172,1084,1
13173,1078,5
13174,1095,5
13175,1078,2
13176,1081,3
13177,1030,5
13178,1025,5
13179,167,5
13180,1081,4
13181,1078,5
13182,1078,5
13183,1081,4
13184,1095,4
13185,940,5
13186,1078,5
13187,1081,5
13188,1078,4
13189,1078,3
13190,1078,5
13191,1078,5
13192,1025,5
13193,263,4
13194,1078,4
13195,1078,5
13196,1084,4
13197,850,2
13198,1078,5
13199,1078,4
13200,1078,5
13201,850,5
13202,1078,4
13203,1030,3
13204,1081,4
13205,1033,5
13206,850,5
13207,1078,5
13208,1078,5
13209,1078,4
13210,1078,5
13211,1078,5
13212,1078,5
13213,1078,5
13214,1078,5
13215,850,5
13216,1078,4
13217,1078,5
13218,1078,5
13219,1081,5
13220,1078,5
13221,1078,5
13222,1078,5
13223,167,5
13224,1078,5
13225,1078,5
13226,1078,5
13227,927,4
13228,1078,5
13229,1054,5
13230,1078,5
13231,1078,4
13232,1078,5
13233,1078,4
13234,1078,5
13235,1095,5
13236,850,5
13237,167,5
13238,1078,5
13239,1030,5
13240,1078,4
13241,167,5
13242,1084,4
13243,1078,5
13244,1078,4
13245,1078,5
13246,1095,4
13247,1078,4
13248,1078,4
13249,1078,5
13250,167,5
13251,167,5
13252,1078,5
13253,167,5
13254,1076,2
13255,1078,5
13256,862,5
13257,936,5
13258,1039,4
13259,855,4
13260,903,5
13261,823,5
13262,909,5
13263,903,3
13264,936,3
13265,862,2
13266,909,5
13267,936,5
13268,936,4
13269,862,5
13270,909,4
13271,936,4
13272,909,3
13273,936,5
13274,995,4
13275,903,3
13276,936,5
13277,1040,5
13278,936,5
13279,936,5
13280,914,5
13281,936,2
13282,936,3
13283,936,5
13284,936,5
13285,909,4
13286,862,5
13287,710,4
13288,936,2
13289,710,5
13290,936,4
13291,995,5
13292,823,4
13293,936,5
13294,936,5
13295,936,3
13296,862,4
13297,930,2
13298,875,5
13299,829,4
13300,1038,5
13301,836,5
13302,836,5
13303,1035,4
13304,875,5
13305,789,5
13306,1038,4
13307,836,5
13308,1038,5
13309,864,2
13310,872,5
13311,1038,5
13312,1049,2
13313,836,4
13314,1077,5
13315,1038,3
13316,1038,5
13317,836,5
13318,1077,4
13319,1035,2
13320,1077,5
13321,930,5
13322,1077,3
13323,1038,4
13324,1038,2
13325,1049,4
13326,1038,3
13327,1038,5
13328,980,5
13329,1038,5
13330,875,5
13331,872,5
13332,836,5
13333,980,5
13334,829,5
13335,1038,2
13336,1038,4
13337,1038,3
13338,988,3
13339,829,4
13340,836,5
13341,829,5
13342,1077,5
13343,1036,4
13344,836,5
13345,872,4
13346,803,4
13347,1038,5
13348,1038,1
13349,1038,3
13350,1038,5
13351,1038,5
13352,803,4
13353,1038,5
13354,393,5
13355,875,5
13356,1038,4
13357,1074,3
13358,870,5
13359,870,2
13360,870,2
13361,975,5
13362,866,4
13363,866,5
13364,870,5
13365,948,5
13366,866,3
13367,1074,3
13368,1072,5
13369,1099,5
13370,1072,5
13371,909,4
13372,909,4
13373,1072,2
13374,1153,2
13375,936,5
13376,936,5
13377,909,5
13378,1153,3
13379,1059,5
13380,1072,5
13381,1072,5
13382,1072,5
13383,1153,5
13384,1072,5
13385,1153,5
13386,811,5
13387,967,5
13388,936,5
13389,1072,5
13390,936,5
13391,811,5
13392,1072,5
13393,1153,5
13394,1072,1
13395,1072,5
13396,975,2
13397,1072,5
13398,1094,5
13399,927,5
13400,927,5
13401,1049,4
13402,927,3
13403,864,2
13404,1078,3
13405,864,5
13406,927,5
13407,1110,2
13408,927,5
13409,864,5
13410,1103,4
13411,1078,5
13412,1094,5
13413,1110,4
13414,927,3
13415,927,2
13416,1094,5
13417,1135,5
13418,864,5
13419,864,5
13420,1078,4
13421,1078,4
13422,1094,5
13423,1094,5
13424,1094,5
13425,1094,5
13426,927,5
13427,1094,5
13428,1078,5
13429,1049,5
13430,10,4
13431,1110,4
13432,244,5
13433,927,5
13434,1094,5
13435,1024,2
13436,1037,4
13437,1125,5
13438,1125,5
13439,867,5
13440,1125,2
13441,1037,4
13442,867,5
13443,1037,4
13444,1024,3
13445,1037,5
13446,867,4
13447,1125,5
13448,1099,5
13449,1125,5
13450,1099,5
13451,1125,4
13452,1102,3
13453,1125,5
13454,867,4
13455,1125,3
13456,1099,5
13457,1125,5
13458,867,5
13459,253,5
13460,1024,5
13461,1054,3
13462,1125,5
13463,1037,5
13464,867,3
13465,1054,3
13466,921,3
13467,253,5
13468,1099,4
13469,253,2
13470,1024,4
13471,1102,3
13472,1125,2
13473,1024,5
13474,867,5
13475,1099,3
13476,1168,5
13477,867,5
13478,1094,5
13479,1094,5
13480,873,5
13481,1094,1
13482,1094,5
13483,1094,5
13484,1094,5
13485,927,5
13486,927,3
13487,927,2
13488,909,2
13489,927,5
13490,1094,5
13491,909,4
13492,1079,4
13493,909,5
13494,927,4
13495,1094,5
13496,927,5
13497,927,4
13498,1094,4
13499,927,2
13500,927,5
13501,909,2
13502,868,3
13503,1094,5
13504,611,4
13505,1092,4
13506,1053,5
13507,1092,4
13508,1053,5
13509,611,5
13510,942,2
13511,927,3
13512,1053,5
13513,1094,4
13514,909,5
13515,909,5
13516,927,2
13517,1053,5
13518,927,4
13519,1094,4
13520,1094,2
13521,1053,3
13522,1094,2
13523,909,5
13524,927,5
13525,927,4
13526,909,5
13527,1053,3
13528,611,4
13529,1094,3
13530,909,5
13531,611,5
13532,1003,4
13533,873,5
13534,927,2
13535,1094,5
13536,927,4
13537,611,5
13538,1094,5
13539,909,4
13540,611,5
13541,909,5
13542,1094,5
13543,927,5
13544,1094,5
13545,927,2
13546,1094,2
13547,1094,5
13548,868,4
13549,1094,3
13550,927,3
13551,611,5
13552,868,3
13553,927,4
13554,611,5
13555,611,5
13556,1094,5
13557,1104,4
13558,1072,5
13559,868,5
13560,857,5
13561,1095,5
13562,1080,5
13563,1080,1
13564,1077,3
13565,1077,2
13566,828,2
13567,1080,5
13568,1077,2
13569,1095,4
13570,1104,5
13571,1080,5
13572,1077,3
13573,1104,5
13574,1077,5
13575,1077,4
13576,1077,5
13577,1104,4
13578,1077,4
13579,1072,1
13580,828,4
13581,1072,2
13582,1000,5
13583,1080,5
13584,1072,3
13585,1080,5
13586,868,1
13587,868,5
13588,698,5
13589,1077,5
13590,872,5
13591,868,5
13592,872,4
13593,1077,5
13594,868,1
13595,828,3
13596,1080,3
13597,868,5
13598,1077,2
13599,1077,5
13600,1072,1
13601,1104,3
13602,868,2
13603,1080,5
13604,1080,4
13605,1072,1
13606,828,3
13607,1075,1
13608,1124,5
13609,1095,5
13610,1077,5
13611,1077,5
13612,1080,5
13613,868,3
13614,1077,5
13615,1080,5
13616,1080,5
13617,1077,5
13618,1080,5
13619,1080,5
13620,868,5
13621,1095,5
13622,1075,5
13623,1072,2
13624,1104,4
13625,1077,3
13626,1077,5
13627,1080,5
13628,1078,5
13629,1078,3
13630,1078,5
13631,1078,2
13632,1078,2
13633,1078,4
13634,1078,3
13635,1078,5
13636,1078,5
13637,1078,5
13638,1078,4
13639,1078,4
13640,436,5
13641,1078,3
13642,1078,3
13643,1078,3
13644,1078,5
13645,1078,5
13646,1078,2
13647,934,4
13648,1078,5
13649,1078,5
13650,1078,4
13651,1078,3
13652,907,5
13653,1078,5
13654,1078,2
13655,280,3
13656,1078,5
13657,1078,5
13658,1078,3
13659,877,3
13660,1078,5
13661,1078,3
13662,1008,5
13663,1088,1
13664,824,5
13665,1008,4
13666,1022,2
13667,806,3
13668,831,4
13669,1056,5
13670,967,1
13671,1088,4
13672,1008,5
13673,1008,5
13674,1088,1
13675,500,4
13676,873,5
13677,1008,5
13678,669,1
13679,873,5
13680,1088,1
13681,873,5
13682,873,4
13683,1033,5
13684,806,2
13685,1008,5
13686,1008,5
13687,824,5
13688,1088,4
13689,831,5
13690,1008,4
13691,873,5
13692,873,4
13693,831,4
13694,960,4
13695,1088,5
13696,1008,5
13697,873,4
13698,824,5
13699,1008,4
13700,927,5
13701,1008,4
13702,873,5
13703,873,4
13704,873,5
13705,960,5
13706,873,5
13707,1008,3
13708,927,2
13709,1008,4
13710,873,4
13711,862,5
13712,862,4
13713,862,4
13714,1078,5
13715,1078,5
13716,862,5
13717,862,4
13718,862,5
13719,1072,4
13720,862,3
13721,1078,4
13722,862,2
13723,1078,2
13724,1078,3
13725,862,4
13726,1078,5
13727,862,5
13728,1022,4
13729,868,4
13730,862,5
13731,862,5
13732,862,5
13733,1078,3
13734,1078,4
13735,862,5
13736,1078,4
13737,1078,5
13738,1022,5
13739,862,5
13740,822,5
13741,1078,3
13742,862,5
13743,1078,5
13744,1078,5
13745,1078,5
13746,1078,5
13747,1078,4
13748,835,3
13749,1078,4
13750,872,4
13751,909,4
13752,868,5
13753,909,2
13754,868,4
13755,857,5
13756,1078,5
13757,1078,1
13758,1078,5
13759,1095,5
13760,872,5
13761,857,5
13762,857,4
13763,1078,3
13764,1104,5
13765,857,5
13766,1095,5
13767,492,5
13768,492,5
13769,1078,4
13770,868,5
13771,1078,4
13772,1078,4
13773,1070,4
13774,1078,5
13775,1095,5
13776,1095,4
13777,1095,5
13778,1095,5
13779,1066,5
13780,1095,4
13781,1078,5
13782,1078,4
13783,974,4
13784,1095,4
13785,1070,4
13786,1070,5
13787,492,5
13788,836,5
13789,1078,4
13790,1095,2
13791,831,5
13792,1078,1
13793,868,4
13794,1095,3
13795,868,3
13796,872,2
13797,872,3
13798,1078,4
13799,1078,5
13800,868,4
13801,857,5
13802,1095,5
13803,1078,5
13804,1095,4
13805,1078,5
13806,1078,5
13807,1078,5
13808,872,5
13809,1095,5
13810,1095,4
13811,831,5
13812,909,2
13813,1095,4
13814,1078,4
13815,1078,5
13816,1022,5
13817,831,5
13818,831,5
13819,857,5
13820,1078,5
13821,909,4
13822,974,5
13823,1078,5
13824,898,5
13825,1095,5
13826,1078,5
13827,1078,5
13828,1070,4
13829,1070,5
13830,868,5
13831,836,4
13832,1078,2
13833,909,5
13834,1078,4
13835,1095,5
13836,868,3
13837,1095,4
13838,1078,3
13839,1078,5
13840,857,4
13841,1095,5
13842,1078,4
13843,857,5
13844,1070,5
13845,836,5
13846,1078,4
13847,836,5
13848,872,3
13849,1022,5
13850,1022,5
13851,1078,3
13852,1078,4
13853,1070,5
13854,1066,5
13855,1095,4
13856,857,3
13857,1066,4
13858,868,5
13859,1070,3
13860,1066,5
13861,857,4
13862,831,4
13863,1095,4
13864,1095,3
13865,1078,5
13866,868,5
13867,831,5
13868,1078,5
13869,1095,4
13870,1095,5
13871,868,5
13872,835,4
13873,857,5
13874,1095,2
13875,1078,5
13876,1095,5
13877,868,4
13878,835,4
13879,831,5
13880,1095,4
13881,1078,5
13882,1075,3
13883,872,5
13884,1030,4
13885,1080,4
13886,872,5
13887,872,5
13888,1087,1
13889,960,4
13890,281,2
13891,850,4
13892,281,5
13893,850,4
13894,281,5
13895,1025,4
13896,1110,3
13897,1110,5
13898,1047,4
13899,1110,5
13900,1110,3
13901,1047,5
13902,1047,5
13903,1047,5
13904,1110,5
13905,996,4
13906,868,3
13907,825,4
13908,865,5
13909,868,2
13910,420,5
13911,996,5
13912,825,5
13913,996,5
13914,1047,4
13915,996,5
13916,865,3
13917,865,2
13918,825,5
13919,1047,5
